property_type,bhk,area,locality,city,price_in_crore,new_resale,age_of_property,bathrooms,carpet_area,floor,balconies,furnishing_type,facing,amenities_score,furnishing_score,study_room,servant_room,pooja_room
House,4,5850.0,Manikonda,Hyderabad,14.0,Resale,Moderately New Property,4,5189.52,2.0,1.0,Semi-Furnished,East,50,0,0,0,0
House,4,2737.0,Kowkur,Hyderabad,1.45,New,New Property,4,2427.98,2.0,2.0,Unfurnished,East,0,0,0,0,0
Flat,2,1310.0,Tellapur,Hyderabad,0.94,New,New Property,2,1162.1,2.0,1.0,Unfurnished,East,45,0,0,0,0
Flat,2,1217.0,Meerpet,Hyderabad,0.61,New,New Property,2,1079.6,2.0,1.0,Unfurnished,East,0,0,0,0,0
Flat,3,2070.0,Kollur,Hyderabad,1.38,New,New Property,3,1836.29,6.0,3.0,Unfurnished,East,23,0,0,0,0
Flat,3,1854.0,Kukatpally,Hyderabad,1.6,Resale,New Property,3,1644.68,4.0,1.0,Semi-Furnished,East,0,0,0,0,0
House,4,4000.0,Yapral,Hyderabad,2.2,Resale,Moderately New Property,3,3548.39,2.0,1.0,Furnished,NorthWest,9,0,0,0,0
Flat,3,1112.0,Rajendra Nagar,Hyderabad,0.72,New,New Property,3,986.45,6.0,1.0,Unfurnished,East,78,0,0,0,0
Flat,2,1030.0,Muthangi,Hyderabad,0.44,New,New Property,2,913.71,2.0,2.0,Unfurnished,East,17,0,0,0,0
Flat,3,2080.0,Kondapur,Hyderabad,1.64,New,New Property,3,1845.16,5.0,2.0,Unfurnished,East,57,0,0,0,0
Flat,2,1315.0,Manikonda,Hyderabad,0.8,New,New Property,2,1166.53,2.0,1.0,Unfurnished,East,0,0,0,0,0
Flat,3,1800.0,Mehdipatnam,Hyderabad,0.45,Resale,Moderately New Property,3,1596.77,13.0,1.0,Semi-Furnished,North,0,0,0,0,0
Flat,2,1375.0,Manikonda,Hyderabad,0.9,New,New Property,2,1219.76,2.0,2.0,Semi-Furnished,East,0,0,0,0,0
Flat,2,1070.0,West Marredpally,Hyderabad,0.4,Resale,Moderately New Property,2,949.19,1.0,2.0,Unfurnished,East,4,0,0,0,0
Flat,2,1265.0,Sanath Nagar,Hyderabad,0.93,New,New Property,2,1122.18,6.0,1.0,Unfurnished,East,74,9,0,0,0
Flat,3,2340.0,Kukatpally,Hyderabad,1.77,New,New Property,3,2075.81,4.0,1.0,Unfurnished,East,27,0,0,0,0
Flat,3,1831.0,Sanath Nagar,Hyderabad,1.09,New,New Property,3,1624.27,14.0,1.0,Unfurnished,West,49,0,0,0,0
Flat,3,1560.0,Habsiguda,Hyderabad,0.85,Resale,New Property,3,1383.87,6.0,2.0,Semi-Furnished,East,0,0,0,0,0
Flat,2,1200.0,Mokila,Hyderabad,0.59,Resale,New Property,2,1064.52,1.0,1.0,Unfurnished,West,31,6,0,0,1
House,4,2950.0,Kollur,Hyderabad,1.68,New,New Property,4,2616.94,2.0,1.0,Semi-Furnished,East,32,0,0,0,0
Flat,2,1080.0,Kondapur,Hyderabad,0.49,Resale,Moderately New Property,2,958.06,2.0,1.0,Unfurnished,East,0,0,0,0,0
Flat,2,1300.0,Shaikpet,Hyderabad,0.91,New,New Property,2,1153.23,3.0,1.0,Unfurnished,West,63,0,0,0,0
Flat,3,1410.0,Tellapur,Hyderabad,0.89,New,New Property,2,1250.81,16.0,1.0,Unfurnished,North,32,0,0,0,0
House,3,2800.0,Patancheru,Hyderabad,1.6,New,New Property,3,2483.87,2.0,1.0,Semi-Furnished,East,32,0,0,0,0
Flat,3,2990.0,Kondapur,Hyderabad,3.5,Resale,Moderately New Property,3,2652.42,5.0,1.0,Semi-Furnished,East,72,65,0,0,0
House,3,2100.0,Ayodhya Villas,Hyderabad,3.0,Resale,Old Property,3,1862.9,2.0,1.0,Unfurnished,West,27,6,0,0,1
Flat,2,900.0,Shamshabad,Hyderabad,0.59,New,New Property,2,798.39,2.0,1.0,Unfurnished,East,32,6,0,0,0
Flat,3,1555.0,Kompally,Hyderabad,0.78,New,New Property,2,1379.44,1.0,2.0,Semi-Furnished,East,32,0,0,0,0
House,3,3105.0,Bongloor,Hyderabad,1.7,New,New Property,2,2754.44,2.0,1.0,Semi-Furnished,East,0,0,0,0,0
Flat,3,1500.0,Habsiguda,Hyderabad,0.58,New,New Property,3,1330.65,6.0,2.0,Semi-Furnished,East,0,0,0,0,0
Flat,3,1890.0,Manikonda,Hyderabad,1.41,New,New Property,3,1676.61,5.0,2.0,Unfurnished,East,32,6,0,0,0
Flat,3,1699.0,Nanakramguda,Hyderabad,2.08,Resale,Moderately New Property,3,1507.18,11.0,1.0,Furnished,East,61,65,0,0,0
House,3,3352.0,Kollur,Hyderabad,4.19,Resale,New Property,3,2973.55,2.0,1.0,Unfurnished,East,31,6,0,0,1
Flat,3,1895.0,Osman Nagar,Hyderabad,1.32,New,New Property,3,1681.05,3.0,2.0,Unfurnished,East,47,0,0,0,0
Flat,2,1100.0,Isnapur,Hyderabad,0.45,Resale,Moderately New Property,2,975.81,1.0,1.0,Unfurnished,North,31,6,0,0,1
Flat,2,1365.0,Tellapur,Hyderabad,0.93,New,New Property,2,1210.89,2.0,2.0,Unfurnished,West,32,0,0,0,0
Flat,3,1880.0,Miyapur,Hyderabad,1.3,New,New Property,3,1667.74,7.0,1.0,Unfurnished,East,17,0,0,0,0
House,5,2862.0,Habsiguda,Hyderabad,5.72,Resale,Moderately New Property,5,2538.87,2.0,1.0,Semi-Furnished,West,0,0,0,0,0
Flat,3,2120.0,Bachupally,Hyderabad,1.27,New,New Property,3,1880.65,2.0,1.0,Unfurnished,East,32,6,0,0,0
Flat,3,1605.0,Pragathi Nagar Kukatpally,Hyderabad,1.02,New,New Property,2,1423.79,1.0,1.0,Semi-Furnished,East,38,0,0,0,0
Flat,2,1100.0,Kowkur,Hyderabad,0.48,New,New Property,1,975.81,2.0,1.0,Semi-Furnished,NorthEast,0,0,0,0,0
Flat,3,2565.0,Khajaguda Nanakramguda Road,Hyderabad,2.51,New,New Property,3,2275.4,5.0,1.0,Semi-Furnished,East,32,6,0,0,0
Flat,2,1350.0,Manikonda,Hyderabad,0.9,Resale,Moderately New Property,1,1197.58,2.0,1.0,Unfurnished,SouthWest,23,0,0,0,0
Flat,3,2060.0,Miyapur,Hyderabad,0.87,Resale,Old Property,3,1827.42,7.0,3.0,Unfurnished,East,61,27,0,0,0
Flat,2,1111.0,Manikonda,Hyderabad,0.69,New,New Property,2,985.56,2.0,1.0,Semi-Furnished,East,0,0,0,0,0
House,4,4000.0,Kollur,Hyderabad,3.11,New,New Property,4,3548.39,2.0,1.0,Unfurnished,East,32,57,0,0,0
Flat,3,1570.0,Peerzadiguda,Hyderabad,0.86,New,New Property,3,1392.74,5.0,1.0,Unfurnished,East,47,0,0,0,0
Flat,3,3490.0,Nanakramguda,Hyderabad,2.93,New,New Property,3,3095.97,11.0,1.0,Unfurnished,East,51,6,0,0,0
Flat,3,1485.0,Moosapet,Hyderabad,0.87,New,New Property,3,1317.34,4.0,1.0,Unfurnished,NorthEast,32,65,0,0,0
Flat,2,1030.0,Isnapur,Hyderabad,0.45,New,New Property,2,913.71,1.0,2.0,Unfurnished,SouthEast,0,0,0,0,0
Flat,2,810.0,Sainikpuri,Hyderabad,0.42,New,New Property,2,718.55,2.0,1.0,Unfurnished,East,55,0,0,0,0
Flat,3,1877.0,Appa Junction Peerancheru,Hyderabad,1.27,New,Moderately New Property,3,1665.08,10.0,1.0,Unfurnished,West,65,0,0,0,0
House,2,1250.0,Dammaiguda,Hyderabad,0.75,Resale,Moderately New Property,2,1108.87,2.0,1.0,Semi-Furnished,East,0,0,0,0,0
Flat,2,1150.0,Ameenpur,Hyderabad,0.54,New,New Property,2,1020.16,2.0,2.0,Unfurnished,West,38,0,0,0,0
House,3,2900.0,Kardhanur,Hyderabad,1.7,New,New Property,3,2572.58,2.0,2.0,Furnished,East,32,65,0,0,0
Flat,4,1760.0,Kismatpur,Hyderabad,1.12,New,New Property,3,1561.29,4.0,1.0,Unfurnished,East,53,0,0,0,0
Flat,4,2200.0,Ameerpet,Hyderabad,3.75,Resale,Moderately New Property,3,1951.61,9.0,1.0,Furnished,SouthEast,19,29,0,0,0
House,4,3200.0,Chengicherla,Hyderabad,1.7,New,New Property,4,2838.71,2.0,1.0,Semi-Furnished,East,0,0,0,0,0
Flat,2,990.0,Happy Homes Colony,Hyderabad,0.45,Resale,Moderately New Property,2,878.23,2.0,1.0,Unfurnished,East,0,0,0,0,0
House,4,2250.0,Pedda Amberpet,Hyderabad,1.19,New,Moderately New Property,4,1995.97,2.0,1.0,Unfurnished,South,0,0,0,0,0
Flat,3,2300.0,Pragathi Nagar Kukatpally,Hyderabad,0.89,New,New Property,3,2040.32,1.0,1.0,Unfurnished,East,32,65,0,0,0
Flat,3,3550.0,Narsingi,Hyderabad,2.13,New,New Property,3,3149.19,5.0,1.0,Unfurnished,East,32,0,0,0,0
House,4,4750.0,Kismatpur,Hyderabad,7.6,New,New Property,4,4213.71,2.0,1.0,Unfurnished,East,51,0,0,0,0
Flat,4,2595.0,Manchirevula,Hyderabad,1.76,New,New Property,4,2302.02,4.0,1.0,Unfurnished,East,4,0,0,0,0
Flat,3,1825.0,Osman Nagar,Hyderabad,1.09,New,New Property,3,1618.95,3.0,1.0,Unfurnished,East,45,0,0,0,0
House,6,2500.0,Jeedimetla,Hyderabad,1.2,Resale,Moderately New Property,6,2217.74,2.0,1.0,Unfurnished,South,0,0,0,0,0
House,4,3325.0,Kismatpur,Hyderabad,3.17,New,New Property,4,2949.6,2.0,1.0,Unfurnished,SouthEast,0,0,0,0,0
Flat,3,1635.0,Kukatpally,Hyderabad,0.9,New,New Property,3,1450.4,4.0,2.0,Unfurnished,West,32,6,0,0,0
Flat,3,1945.0,Kokapet,Hyderabad,1.13,New,New Property,3,1725.4,2.0,2.0,Unfurnished,East,53,0,0,0,0
Flat,2,1150.0,Nallagandla Gachibowli,Hyderabad,0.8,New,New Property,2,1020.16,2.0,2.0,Semi-Furnished,West,0,0,0,0,0
Flat,3,1790.0,Nizampet,Hyderabad,1.02,New,New Property,3,1587.9,0.0,3.0,Unfurnished,East,32,6,0,0,0
Flat,3,1365.0,Tellapur,Hyderabad,0.94,New,New Property,2,1210.89,16.0,1.0,Unfurnished,North,32,6,0,0,0
Flat,2,1280.0,Gachibowli,Hyderabad,0.85,New,New Property,2,1135.48,2.0,1.0,Unfurnished,East,32,6,0,0,0
Flat,2,1250.0,Bachupally,Hyderabad,0.56,New,New Property,2,1108.87,2.0,1.0,Unfurnished,East,32,0,0,0,0
House,6,4000.0,Gajularamaram,Hyderabad,2.8,Resale,Moderately New Property,6,3548.39,2.0,1.0,Furnished,SouthWest,10,59,0,0,0
House,2,1485.0,Sadashivpet,Hyderabad,0.44,New,New Property,2,1317.34,2.0,1.0,Unfurnished,West,18,6,0,0,1
Flat,3,2531.0,Kondapur,Hyderabad,1.9,New,New Property,3,2245.24,17.0,1.0,Unfurnished,North,61,9,0,0,0
Flat,2,1150.0,Ameenpur,Hyderabad,0.57,New,New Property,2,1020.16,2.0,2.0,Unfurnished,East,0,0,0,0,0
Flat,2,1235.0,Jeedimetla,Hyderabad,0.91,New,New Property,2,1095.56,4.0,1.0,Unfurnished,West,39,0,0,0,0
Flat,2,1208.0,Puppalaguda,Hyderabad,0.54,New,New Property,2,1071.61,2.0,1.0,Unfurnished,East,38,0,0,0,0
House,6,5000.0,Habsiguda,Hyderabad,5.6,Resale,Moderately New Property,6,4435.48,2.0,1.0,Semi-Furnished,SouthWest,0,0,0,0,0
Flat,2,1170.0,Kukatpally,Hyderabad,0.66,New,New Property,2,1037.9,2.0,1.0,Semi-Furnished,West,0,0,0,0,0
Flat,3,1600.0,Ameenpur,Hyderabad,0.77,New,New Property,3,1419.35,3.0,2.0,Unfurnished,East,0,0,0,1,1
Flat,3,2000.0,Kompally,Hyderabad,1.22,New,New Property,3,1774.19,1.0,1.0,Unfurnished,North,32,6,0,0,0
Flat,3,2625.0,Shaikpet,Hyderabad,1.83,New,New Property,3,2328.63,18.0,1.0,Unfurnished,North,63,0,1,1,1
Flat,2,1265.0,Nallagandla Gachibowli,Hyderabad,0.73,New,New Property,2,1122.18,2.0,1.0,Unfurnished,West,71,0,0,0,0
House,4,3053.0,Nandigam,Hyderabad,1.98,New,New Property,4,2708.31,2.0,1.0,Unfurnished,East,32,0,0,0,0
Flat,4,3354.0,Kukatpally,Hyderabad,2.75,New,New Property,4,2975.32,6.0,1.0,Unfurnished,North,30,6,0,0,0
Flat,4,4070.0,Madhapur,Hyderabad,8.9,Resale,New Property,5,3610.48,3.0,1.0,Semi-Furnished,East,54,14,0,0,0
Flat,3,2000.0,Miyapur,Hyderabad,1.2,New,New Property,3,1774.19,7.0,1.0,Unfurnished,East,32,6,0,0,0
Flat,2,1150.0,Pocharam,Hyderabad,0.52,New,New Property,2,1020.16,2.0,2.0,Unfurnished,NorthEast,0,0,0,0,0
Flat,5,3031.0,Kukatpally,Hyderabad,2.31,New,New Property,5,2688.79,7.0,1.0,Unfurnished,East,50,0,0,0,0
House,4,2430.0,Janwada Road,Hyderabad,0.99,New,New Property,4,2155.65,2.0,1.0,Unfurnished,East,31,6,0,0,1
Flat,3,1680.0,Alwal,Hyderabad,1.12,New,New Property,3,1490.32,2.0,1.0,Unfurnished,East,42,0,0,0,0
Flat,3,2441.0,Kondapur,Hyderabad,1.26,New,New Property,3,2165.4,5.0,1.0,Unfurnished,East,5,0,0,0,0
Flat,2,1350.0,Lb Nagar,Hyderabad,0.78,New,New Property,2,1197.58,2.0,1.0,Semi-Furnished,West,13,0,0,0,0
Flat,3,1925.0,Hitech City,Hyderabad,0.87,New,New Property,3,1707.66,2.0,1.0,Unfurnished,East,32,6,0,0,0
Flat,3,1830.0,Pragathi Nagar Kukatpally,Hyderabad,1.04,New,New Property,3,1623.39,1.0,1.0,Unfurnished,East,25,0,0,0,0
House,2,1800.0,Muthangi,Hyderabad,1.0,New,New Property,2,1596.77,2.0,1.0,Unfurnished,East,0,0,0,0,0
House,4,1440.0,Ameenpur,Hyderabad,1.65,New,New Property,4,1277.42,2.0,2.0,Unfurnished,East,4,0,0,0,1
Flat,2,865.0,Linghampally,Hyderabad,0.34,New,New Property,2,767.34,4.0,3.0,Furnished,East,0,0,0,0,0
Flat,3,2435.0,Shaikpet,Hyderabad,2.44,New,New Property,3,2160.08,1.0,2.0,Unfurnished,North,0,0,0,0,0
Flat,2,1150.0,Aminpur,Hyderabad,0.58,New,New Property,2,1020.16,2.0,2.0,Unfurnished,North,0,0,0,0,0
Flat,3,1893.0,Kondapur,Hyderabad,1.9,New,New Property,3,1679.27,5.0,1.0,Unfurnished,East,59,0,0,0,0
Flat,3,1695.0,Puppalaguda,Hyderabad,1.1,New,New Property,3,1503.63,4.0,1.0,Semi-Furnished,East,0,0,0,0,0
Flat,3,1685.0,Nanakramguda,Hyderabad,1.07,New,New Property,3,1494.76,2.0,2.0,Unfurnished,East,61,0,0,0,0
Flat,2,1080.0,Bsp Colony,Hyderabad,0.49,Resale,Moderately New Property,2,958.06,1.0,1.0,Unfurnished,West,31,6,0,0,1
Flat,2,1090.0,Ferozguda,Hyderabad,0.67,Resale,Old Property,2,966.94,1.0,1.0,Unfurnished,East,31,6,0,0,1
Flat,4,3995.0,Shaikpet,Hyderabad,4.79,New,New Property,4,3543.95,12.0,1.0,Unfurnished,East,52,6,0,0,0
Flat,3,1850.0,Serilingampally,Hyderabad,0.9,Resale,Old Property,3,1641.13,7.0,1.0,Unfurnished,East,15,51,0,0,0
Flat,3,2500.0,Banjara Hills,Hyderabad,2.97,Resale,Moderately New Property,3,2217.74,1.0,1.0,Semi-Furnished,East,0,0,0,0,0
Flat,3,1855.0,Kondapur,Hyderabad,1.83,New,New Property,3,1645.56,14.0,1.0,Unfurnished,East,68,0,0,0,0
House,3,2269.0,Adibatla,Hyderabad,1.01,New,New Property,3,2012.82,2.0,1.0,Unfurnished,East,41,0,0,0,0
House,4,4500.0,Kapra,Hyderabad,2.3,New,New Property,4,3991.94,2.0,1.0,Semi-Furnished,East,0,0,0,0,0
Flat,3,1670.0,Appa Junction,Hyderabad,1.0,New,New Property,2,1481.45,5.0,1.0,Unfurnished,West,32,0,0,0,0
Flat,3,2710.0,Kokapet,Hyderabad,2.68,Resale,Moderately New Property,3,2404.03,0.0,1.0,Unfurnished,East,11,0,0,0,0
Flat,2,1205.0,Kollur,Hyderabad,0.51,New,New Property,2,1068.95,2.0,1.0,Unfurnished,East,60,0,0,0,0
Flat,2,1270.0,Sanath Nagar,Hyderabad,0.76,New,New Property,2,1126.61,4.0,1.0,Unfurnished,East,49,0,0,0,0
House,4,3203.0,Maheshwaram,Hyderabad,1.4,New,New Property,4,2841.37,2.0,1.0,Unfurnished,East,62,0,0,0,0
Flat,3,2745.0,Narsingi,Hyderabad,1.45,New,New Property,3,2435.08,5.0,1.0,Unfurnished,SouthWest,32,0,0,0,0
Flat,3,1800.0,Pragathi Nagar Kukatpally,Hyderabad,0.72,New,New Property,3,1596.77,1.0,1.0,Unfurnished,East,32,6,0,0,0
Flat,2,1270.0,Aminpur,Hyderabad,0.62,New,New Property,2,1126.61,2.0,1.0,Unfurnished,West,21,0,0,0,0
Flat,3,1917.0,Kondapur,Hyderabad,1.24,New,New Property,3,1700.56,5.0,1.0,Unfurnished,East,33,0,0,0,0
House,3,2418.0,Tukkuguda,Hyderabad,2.35,New,New Property,3,2145.0,2.0,1.0,Unfurnished,East,0,0,0,0,0
Flat,2,1129.0,Nagaram,Hyderabad,0.54,New,New Property,2,1001.53,1.0,3.0,Unfurnished,NorthEast,15,0,0,0,0
Flat,3,1565.0,Gajulramaram Kukatpally,Hyderabad,0.77,Resale,Old Property,3,1388.31,3.0,1.0,Unfurnished,NorthWest,11,51,0,0,0
Flat,4,5039.0,Khajiguda,Hyderabad,8.06,New,New Property,4,4470.08,4.0,1.0,Unfurnished,East,30,0,0,0,0
House,2,780.0,Malkajgiri,Hyderabad,0.79,Resale,Moderately New Property,1,691.94,2.0,1.0,Unfurnished,East,0,0,0,0,0
Flat,3,1520.0,Kukatpally,Hyderabad,0.91,New,New Property,2,1348.39,4.0,2.0,Unfurnished,NorthEast,28,8,0,0,0
Flat,3,1500.0,Bachupally,Hyderabad,0.84,New,New Property,3,1330.65,2.0,2.0,Unfurnished,East,0,0,0,0,0
Flat,3,2163.0,Sri Nagar Colony,Hyderabad,1.45,Resale,Moderately New Property,3,1918.79,4.0,1.0,Semi-Furnished,East,0,0,0,0,0
House,4,3145.0,Pati,Hyderabad,1.75,New,New Property,4,2789.92,2.0,1.0,Unfurnished,West,32,7,0,0,0
Flat,3,2430.0,Osman Nagar,Hyderabad,1.74,New,New Property,3,2155.65,3.0,2.0,Unfurnished,East,0,0,0,0,0
Flat,2,1590.0,Chandanagar,Hyderabad,0.56,New,New Property,3,1410.48,2.0,2.0,Semi-Furnished,West,27,13,0,0,1
Flat,3,3130.0,Gachibowli,Hyderabad,2.81,New,Moderately New Property,4,2776.61,20.0,3.0,Unfurnished,East,52,0,1,1,0
Flat,2,1165.0,B N Reddy Nagar,Hyderabad,0.52,New,New Property,2,1033.47,2.0,1.0,Semi-Furnished,East,9,0,0,0,0
House,3,1800.0,South Kamala Nagar,Hyderabad,1.75,Resale,Old Property,3,1596.77,2.0,2.0,Semi-Furnished,East,0,7,0,0,0
House,3,980.0,Balaji Nagar,Hyderabad,0.5,Resale,Moderately New Property,3,869.35,2.0,1.0,Unfurnished,East,0,0,0,0,0
Flat,3,2355.0,Tellapur,Hyderabad,1.71,New,New Property,3,2089.11,16.0,1.0,Unfurnished,East,53,0,0,0,0
Flat,2,1159.0,Peerzadiguda,Hyderabad,0.64,New,New Property,2,1028.15,2.0,1.0,Unfurnished,North,47,0,0,0,0
Flat,2,1190.0,Alkapoor,Hyderabad,0.6,New,New Property,2,1055.65,1.0,2.0,Semi-Furnished,North,18,0,1,1,0
Flat,3,1400.0,Panchavati Colony,Hyderabad,0.41,New,New Property,3,1241.94,5.0,2.0,Semi-Furnished,NorthEast,15,6,0,0,0
Flat,2,1430.0,Kollur,Hyderabad,0.95,New,New Property,2,1268.55,2.0,1.0,Unfurnished,East,23,0,0,0,0
Flat,2,1125.0,Alwal,Hyderabad,0.62,New,New Property,2,997.98,1.0,1.0,Unfurnished,East,9,6,0,0,0
Flat,3,2220.0,Nanakramguda,Hyderabad,2.2,Resale,Moderately New Property,3,1969.35,11.0,1.0,Unfurnished,West,24,0,0,0,0
House,6,6500.0,Manikonda,Hyderabad,14.0,Resale,Moderately New Property,6,5766.13,2.0,1.0,Furnished,East,49,0,0,0,0
Flat,2,1250.0,Bachupally,Hyderabad,0.65,Resale,Moderately New Property,2,1108.87,2.0,1.0,Semi-Furnished,West,13,0,0,0,0
Flat,2,1170.0,Nagole,Hyderabad,0.64,New,New Property,2,1037.9,1.0,1.0,Semi-Furnished,West,9,0,0,0,0
Flat,3,1664.0,Kothapet,Hyderabad,0.82,Resale,Moderately New Property,3,1476.13,7.0,1.0,Unfurnished,East,47,51,0,0,1
Flat,4,3688.0,Manikonda,Hyderabad,4.0,Resale,Moderately New Property,4,3271.61,30.0,1.0,Semi-Furnished,East,84,21,0,0,0
Flat,2,1210.0,Almasguda,Hyderabad,0.56,Resale,Moderately New Property,2,1073.39,2.0,1.0,Unfurnished,North,31,6,0,0,1
Flat,2,1360.0,Nallagandla Gachibowli,Hyderabad,1.09,New,New Property,2,1206.45,2.0,1.0,Unfurnished,East,32,6,0,0,0
Flat,3,2140.0,Kondapur,Hyderabad,2.05,New,New Property,3,1898.39,5.0,1.0,Unfurnished,East,36,0,0,0,0
House,4,2272.0,Chengicherla,Hyderabad,1.35,New,New Property,4,2015.48,2.0,1.0,Semi-Furnished,West,0,0,0,0,0
House,5,5500.0,Bandlaguda Jagir,Hyderabad,6.75,Resale,Old Property,5,4879.03,2.0,1.0,Semi-Furnished,East,40,0,0,0,0
Flat,3,1635.0,Medchal,Hyderabad,0.75,New,New Property,3,1450.4,5.0,2.0,Semi-Furnished,East,41,0,0,0,0
Flat,3,1320.0,Balanagar,Hyderabad,0.66,New,Moderately New Property,3,1170.97,10.0,2.0,Unfurnished,East,59,0,0,0,0
Flat,2,1090.0,Miyapur,Hyderabad,0.52,New,New Property,2,966.94,4.0,2.0,Unfurnished,East,24,0,0,0,0
Flat,3,2255.0,Gachibowli,Hyderabad,1.91,New,Moderately New Property,4,2000.4,17.0,2.0,Unfurnished,East,52,0,0,1,1
Flat,3,2525.0,Kondapur,Hyderabad,2.25,New,New Property,3,2239.92,5.0,1.0,Unfurnished,West,32,6,0,0,0
Flat,3,1600.0,Bandlaguda Jagir,Hyderabad,0.96,New,New Property,3,1419.35,7.0,2.0,Unfurnished,North,28,6,0,0,0
House,3,2170.0,Gagillapur,Hyderabad,1.5,New,New Property,3,1925.0,2.0,2.0,Unfurnished,East,32,0,0,0,0
House,4,3600.0,Kollur,Hyderabad,2.5,New,New Property,4,3193.55,2.0,1.0,Unfurnished,East,0,0,0,0,0
Flat,3,1714.0,Gowdavalli,Hyderabad,0.86,New,New Property,3,1520.48,5.0,1.0,Unfurnished,East,43,0,0,0,0
Flat,3,1595.0,Aminpur,Hyderabad,0.92,New,New Property,2,1414.92,5.0,2.0,Unfurnished,East,32,0,0,0,0
Flat,2,1215.0,Miyapur,Hyderabad,0.81,New,New Property,2,1077.82,3.0,1.0,Unfurnished,East,0,0,0,0,0
Flat,3,3800.0,Banjara Hills,Hyderabad,1.72,Resale,Moderately New Property,4,3370.97,1.0,1.0,Unfurnished,East,23,51,0,0,1
House,4,4596.0,Patighanpur,Hyderabad,5.6,New,New Property,4,4077.1,2.0,1.0,Unfurnished,East,46,0,0,0,0
Flat,2,885.0,Dilsukh Nagar,Hyderabad,0.41,Resale,Moderately New Property,2,785.08,1.0,1.0,Furnished,East,0,0,0,0,0
House,2,1100.0,Boduppal,Hyderabad,0.85,New,New Property,2,975.81,2.0,1.0,Unfurnished,East,28,0,0,0,0
Flat,3,1896.0,Manikonda,Hyderabad,1.4,Resale,New Property,3,1681.94,2.0,1.0,Semi-Furnished,East,61,15,0,0,1
Flat,2,1250.0,Nagaram,Hyderabad,0.52,New,New Property,2,1108.87,1.0,1.0,Semi-Furnished,East,9,0,0,0,0
Flat,2,1250.0,Narsingi,Hyderabad,0.95,New,New Property,2,1108.87,2.0,1.0,Unfurnished,East,30,0,0,0,0
Flat,3,3040.0,Puppalaguda,Hyderabad,2.2,New,Moderately New Property,3,2696.77,4.0,1.0,Semi-Furnished,East,32,0,0,0,0
Flat,3,1600.0,Ameenpur,Hyderabad,0.77,New,New Property,3,1419.35,2.0,2.0,Unfurnished,East,0,0,0,1,1
Flat,3,1597.0,Kondapur,Hyderabad,0.82,Resale,Moderately New Property,3,1416.69,5.0,1.0,Unfurnished,East,16,51,0,0,1
House,2,1100.0,Rampally,Hyderabad,0.8,New,New Property,2,975.81,2.0,1.0,Unfurnished,East,0,0,0,0,0
House,4,2000.0,Ramachandrapuram,Hyderabad,1.5,New,New Property,4,1774.19,2.0,1.0,Semi-Furnished,East,32,0,0,0,0
House,3,2800.0,Patancheru,Hyderabad,1.34,New,New Property,3,2483.87,2.0,1.0,Semi-Furnished,East,0,0,0,0,0
Flat,3,2150.0,Kowkur,Hyderabad,1.23,New,New Property,3,1907.26,7.0,3.0,Unfurnished,East,32,0,0,0,0
Flat,3,1555.0,Patancheru Shankarpalli Road,Hyderabad,0.51,New,New Property,3,1379.44,5.0,3.0,Furnished,East,0,0,0,0,0
Flat,3,2243.0,Chandanagar,Hyderabad,1.45,New,New Property,3,1989.76,1.0,1.0,Unfurnished,East,28,0,0,0,0
Flat,2,1215.0,Kondapur,Hyderabad,0.55,Resale,Moderately New Property,2,1077.82,2.0,1.0,Unfurnished,East,30,35,0,0,0
Flat,3,1630.0,Kokapet,Hyderabad,1.09,New,New Property,2,1445.97,0.0,2.0,Unfurnished,East,0,0,0,0,0
Flat,4,3333.0,Kokapet,Hyderabad,3.49,New,New Property,4,2956.69,4.0,1.0,Unfurnished,East,42,0,0,0,0
Flat,3,1795.0,Appa Junction Peerancheru,Hyderabad,0.99,New,Moderately New Property,3,1592.34,10.0,1.0,Unfurnished,West,65,0,0,0,0
Flat,3,1333.0,Miyapur,Hyderabad,0.91,New,New Property,3,1182.5,7.0,1.0,Semi-Furnished,East,0,0,0,0,0
Flat,2,1025.0,Rail Vihar,Hyderabad,0.59,Resale,Moderately New Property,2,909.27,2.0,1.0,Unfurnished,West,31,6,1,0,0
Flat,2,1000.0,Dsnr,Hyderabad,0.59,Resale,Old Property,2,887.1,4.0,1.0,Unfurnished,West,31,6,0,0,1
Flat,3,2343.0,Nanakramguda,Hyderabad,1.56,New,New Property,3,2078.47,2.0,1.0,Unfurnished,East,45,0,0,0,0
Flat,2,1120.0,Kompally,Hyderabad,0.59,New,New Property,2,993.55,2.0,1.0,Unfurnished,East,58,0,0,0,0
Flat,2,1205.0,Tellapur,Hyderabad,0.69,New,New Property,2,1068.95,2.0,1.0,Unfurnished,East,0,0,0,0,0
Flat,3,1470.0,Bachupally,Hyderabad,0.99,New,New Property,3,1304.03,2.0,1.0,Semi-Furnished,West,9,0,0,0,0
Flat,5,15276.0,Kokapet,Hyderabad,24.44,New,New Property,5,13551.29,9.0,1.0,Unfurnished,East,34,0,0,0,0
House,3,2100.0,Nandigama,Hyderabad,1.26,New,New Property,3,1862.9,2.0,1.0,Unfurnished,East,28,0,0,0,0
Flat,3,1640.0,Miyapur,Hyderabad,0.85,New,New Property,3,1454.84,7.0,1.0,Unfurnished,East,0,0,0,0,0
